animal_ID	breed	farm_ID	date_of_birth	lactation_rank	calving_date	calving_season	age_at_calving	PHYS	HYS	305d_milk	305d_fat	305d_protein
animal_4491	SIM	farm_1	04/16/2012	1	04/05/2015	vara	1084	1-farm_1-2015-vara	farm_1-2015-vara	6199	230	206
animal_4491	SIM	farm_1	04/16/2012	3	05/02/2016	vara	1477	3-farm_1-2016-vara	farm_1-2016-vara	5448	214	195
animal_4493	SIM	farm_1	06/03/2012	1	03/22/2015	iarna	1022	1-farm_1-2015-iarna	farm_1-2015-iarna	5364	222	191
animal_4493	SIM	farm_1	06/03/2012	3	03/10/2017	iarna	1741	3-farm_1-2017-iarna	farm_1-2017-iarna	6572	260	223
animal_4494	SIM	farm_1	06/25/2012	1	11/14/2014	iarna	872	1-farm_1-2014-iarna	farm_1-2014-iarna	4947	189	169
animal_4496	SIM	farm_1	07/14/2012	1	06/06/2015	vara	1057	1-farm_1-2015-vara	farm_1-2015-vara	5029	194	151
animal_4497	SIM	farm_2	11/16/2011	2	08/18/2015	vara	1371	2-farm_2-2015-vara	farm_2-2015-vara	8004	314	283
animal_4498	SIM	farm_2	11/30/2011	2	08/12/2015	vara	1351	2-farm_2-2015-vara	farm_2-2015-vara	7901	302	274
animal_4500	SIM	farm_2	01/17/2012	3	08/28/2016	vara	1685	3-farm_2-2016-vara	farm_2-2016-vara	6664	240	251
animal_4500	SIM	farm_2	01/17/2012	1	05/13/2014	vara	847	1-farm_2-2014-vara	farm_2-2014-vara	5235	290	144
animal_4501	SIM	farm_2	02/04/2012	2	12/26/2015	iarna	1421	2-farm_2-2015-iarna	farm_2-2015-iarna	6620	275	239
animal_4501	SIM	farm_2	02/04/2012	1	11/01/2014	iarna	1001	1-farm_2-2014-iarna	farm_2-2014-iarna	4897	166	171
animal_4504	SIM	farm_2	08/07/2012	2	01/06/2016	iarna	1247	2-farm_2-2016-iarna	farm_2-2016-iarna	8261	349	299
animal_4505	SIM	farm_2	08/07/2012	3	08/26/2016	vara	1480	3-farm_2-2016-vara	farm_2-2016-vara	4628	176	170
animal_4513	SIM	farm_1	10/25/2012	2	07/21/2016	vara	1365	2-farm_1-2016-vara	farm_1-2016-vara	5186	211	192
animal_4513	SIM	farm_1	10/25/2012	3	10/16/2017	iarna	1817	3-farm_1-2017-iarna	farm_1-2017-iarna	4850	219	196
animal_4513	SIM	farm_1	10/25/2012	1	06/02/2015	vara	950	1-farm_1-2015-vara	farm_1-2015-vara	4530	182	156
animal_4515	SIM	farm_1	11/05/2012	1	04/15/2015	vara	891	1-farm_1-2015-vara	farm_1-2015-vara	4823	199	172
animal_4515	SIM	farm_1	11/05/2012	2	06/14/2016	vara	1317	2-farm_1-2016-vara	farm_1-2016-vara	5305	224	194
animal_4518	SIM	farm_1	12/28/2012	3	05/17/2017	vara	1601	3-farm_1-2017-vara	farm_1-2017-vara	6728	256	221
animal_4518	SIM	farm_1	12/28/2012	1	04/04/2015	vara	827	1-farm_1-2015-vara	farm_1-2015-vara	6351	250	200
animal_4518	SIM	farm_1	12/28/2012	2	04/05/2016	vara	1194	2-farm_1-2016-vara	farm_1-2016-vara	6069	249	199
animal_4526	SIM	farm_2	01/19/2013	1	11/09/2015	iarna	1024	1-farm_2-2015-iarna	farm_2-2015-iarna	8331	313	294
animal_4527	SIM	farm_2	02/09/2013	1	11/27/2015	iarna	1021	1-farm_2-2015-iarna	farm_2-2015-iarna	7509	276	266
animal_4528	SIM	farm_2	04/10/2013	2	01/15/2017	iarna	1376	2-farm_2-2017-iarna	farm_2-2017-iarna	8771	395	298
animal_4529	SIM	farm_2	05/01/2013	1	02/03/2016	iarna	1008	1-farm_2-2016-iarna	farm_2-2016-iarna	7904	322	275
animal_4529	SIM	farm_2	05/01/2013	2	04/19/2017	vara	1449	2-farm_2-2017-vara	farm_2-2017-vara	6570	361	222
animal_4530	SIM	farm_2	05/16/2013	1	03/08/2016	iarna	1027	1-farm_2-2016-iarna	farm_2-2016-iarna	6322	235	226
animal_4531	SIM	farm_2	05/27/2013	1	05/13/2016	vara	1082	1-farm_2-2016-vara	farm_2-2016-vara	5882	202	207
animal_4532	SIM	farm_2	09/24/2013	2	02/03/2017	iarna	1228	2-farm_2-2017-iarna	farm_2-2017-iarna	8536	325	299
animal_4533	SIM	farm_2	07/11/2013	2	02/01/2017	iarna	1301	2-farm_2-2017-iarna	farm_2-2017-iarna	6879	268	241
animal_4533	SIM	farm_2	07/11/2013	3	05/21/2018	vara	1775	3-farm_2-2018-vara	farm_2-2018-vara	6695	328	240
animal_4537	SIM	farm_1	02/17/2013	2	02/03/2017	iarna	1447	2-farm_1-2017-iarna	farm_1-2017-iarna	5426	220	188
animal_4537	SIM	farm_1	02/17/2013	1	05/20/2015	vara	822	1-farm_1-2015-vara	farm_1-2015-vara	5623	224	185
animal_4538	SIM	farm_1	03/04/2013	1	08/09/2015	vara	888	1-farm_1-2015-vara	farm_1-2015-vara	4576	199	152
animal_4538	SIM	farm_1	03/04/2013	3	02/13/2018	iarna	1807	3-farm_1-2018-iarna	farm_1-2018-iarna	5720	240	180
animal_4552	SIM	farm_1	09/12/2013	2	12/29/2016	iarna	1204	2-farm_1-2016-iarna	farm_1-2016-iarna	5999	271	214
animal_4552	SIM	farm_1	09/12/2013	1	12/04/2015	iarna	813	1-farm_1-2015-iarna	farm_1-2015-iarna	4691	197	161
animal_4553	SIM	farm_2	11/10/2013	1	04/23/2016	vara	895	1-farm_2-2016-vara	farm_2-2016-vara	7241	252	251
animal_4554	SIM	farm_2	12/24/2013	1	07/04/2016	vara	923	1-farm_2-2016-vara	farm_2-2016-vara	6971	254	229
animal_4574	SIM	farm_1	08/09/2014	1	07/15/2017	vara	1071	1-farm_1-2017-vara	farm_1-2017-vara	3883	165	147
animal_4586	SIM	farm_2	02/17/2017	1	12/10/2019	iarna	1026	1-farm_2-2019-iarna	farm_2-2019-iarna	10062	471	345
animal_4587	SIM	farm_2	02/27/2017	1	04/30/2019	vara	792	1-farm_2-2019-vara	farm_2-2019-vara	11672	516	341
animal_4589	SIM	farm_2	10/03/2014	2	05/30/2018	vara	1335	2-farm_2-2018-vara	farm_2-2018-vara	9856	449	359
animal_4589	SIM	farm_2	10/03/2014	3	09/04/2019	vara	1797	3-farm_2-2019-vara	farm_2-2019-vara	10613	491	329
animal_4589	SIM	farm_2	10/03/2014	1	11/03/2016	iarna	762	1-farm_2-2016-iarna	farm_2-2016-iarna	6628	240	235
animal_4590	SIM	farm_2	10/03/2014	2	06/02/2018	vara	1338	2-farm_2-2018-vara	farm_2-2018-vara	8754	331	296
animal_4590	SIM	farm_2	10/03/2014	1	03/06/2017	iarna	885	1-farm_2-2017-iarna	farm_2-2017-iarna	6905	251	244
animal_4591	SIM	farm_2	09/27/2014	2	02/03/2018	iarna	1225	2-farm_2-2018-iarna	farm_2-2018-iarna	12876	496	373
animal_4591	SIM	farm_2	09/27/2014	1	03/15/2017	iarna	900	1-farm_2-2017-iarna	farm_2-2017-iarna	6797	260	236
animal_4592	SIM	farm_2	11/17/2014	1	03/06/2017	iarna	840	1-farm_2-2017-iarna	farm_2-2017-iarna	9346	334	332
animal_4593	SIM	farm_2	01/02/2015	1	03/06/2017	iarna	794	1-farm_2-2017-iarna	farm_2-2017-iarna	6891	277	244
animal_4595	SIM	farm_2	04/11/2015	1	10/31/2017	iarna	934	1-farm_2-2017-iarna	farm_2-2017-iarna	7627	338	274
animal_4595	SIM	farm_2	04/11/2015	2	01/12/2019	iarna	1372	2-farm_2-2019-iarna	farm_2-2019-iarna	9363	346	260
animal_4596	SIM	farm_2	04/19/2015	3	07/20/2018	vara	1188	3-farm_2-2018-vara	farm_2-2018-vara	10169	336	348
animal_4597	SIM	farm_2	06/16/2015	1	07/26/2017	vara	771	1-farm_2-2017-vara	farm_2-2017-vara	7636	347	302
animal_4598	SIM	farm_2	07/10/2015	1	07/28/2017	vara	749	1-farm_2-2017-vara	farm_2-2017-vara	7014	248	237
animal_4600	SIM	farm_2	08/11/2015	1	12/01/2017	iarna	843	1-farm_2-2017-iarna	farm_2-2017-iarna	9072	390	308
animal_4600	SIM	farm_2	08/11/2015	3	11/24/2019	iarna	1566	3-farm_2-2019-iarna	farm_2-2019-iarna	8316	344	274
animal_4600	SIM	farm_2	08/11/2015	2	11/19/2018	iarna	1196	2-farm_2-2018-iarna	farm_2-2018-iarna	11896	456	416
animal_4610	SIM	farm_1	11/24/2014	3	02/22/2019	iarna	1551	3-farm_1-2019-iarna	farm_1-2019-iarna	4982	200	154
animal_4610	SIM	farm_1	11/24/2014	1	12/21/2016	iarna	758	1-farm_1-2016-iarna	farm_1-2016-iarna	4886	202	167
animal_4610	SIM	farm_1	11/24/2014	2	03/17/2018	iarna	1209	2-farm_1-2018-iarna	farm_1-2018-iarna	4882	188	170
animal_4612	SIM	farm_1	12/11/2014	1	04/26/2017	vara	867	1-farm_1-2017-vara	farm_1-2017-vara	5715	242	190
animal_4612	SIM	farm_1	12/11/2014	2	06/30/2018	vara	1297	2-farm_1-2018-vara	farm_1-2018-vara	6933	301	215
animal_4621	SIM	farm_1	05/05/2015	2	11/05/2018	iarna	1280	2-farm_1-2018-iarna	farm_1-2018-iarna	7881	345	267
animal_4621	SIM	farm_1	05/05/2015	1	11/13/2017	iarna	923	1-farm_1-2017-iarna	farm_1-2017-iarna	5211	188	159
animal_4625	SIM	farm_1	06/25/2015	3	03/02/2020	iarna	1712	3-farm_1-2020-iarna	farm_1-2020-iarna	6602	224	210
animal_4625	SIM	farm_1	06/25/2015	1	08/22/2017	vara	789	1-farm_1-2017-vara	farm_1-2017-vara	6574	236	211
animal_4625	SIM	farm_1	06/25/2015	2	01/11/2019	iarna	1296	2-farm_1-2019-iarna	farm_1-2019-iarna	7152	252	214
animal_4630	SIM	farm_2	08/20/2015	3	07/26/2020	vara	1802	3-farm_2-2020-vara	farm_2-2020-vara	9044	365	334
animal_4630	SIM	farm_2	08/20/2015	2	04/15/2019	vara	1334	2-farm_2-2019-vara	farm_2-2019-vara	9432	403	307
animal_4630	SIM	farm_2	08/20/2015	1	11/01/2017	iarna	804	1-farm_2-2017-iarna	farm_2-2017-iarna	6919	286	258
animal_4631	SIM	farm_2	09/01/2015	2	11/09/2018	iarna	1165	2-farm_2-2018-iarna	farm_2-2018-iarna	11082	441	337
animal_4631	SIM	farm_2	09/01/2015	1	10/05/2017	iarna	765	1-farm_2-2017-iarna	farm_2-2017-iarna	6582	254	238
animal_4632	SIM	farm_2	09/10/2015	1	07/14/2018	vara	1038	1-farm_2-2018-vara	farm_2-2018-vara	4150	179	143
animal_4632	SIM	farm_2	09/10/2015	2	06/26/2019	vara	1385	2-farm_2-2019-vara	farm_2-2019-vara	8506	338	253
animal_4633	SIM	farm_2	09/22/2015	1	01/06/2018	iarna	837	1-farm_2-2018-iarna	farm_2-2018-iarna	7734	337	257
animal_4633	SIM	farm_2	09/22/2015	2	02/18/2019	iarna	1245	2-farm_2-2019-iarna	farm_2-2019-iarna	10971	410	308
animal_4634	SIM	farm_2	10/17/2015	1	02/10/2018	iarna	847	1-farm_2-2018-iarna	farm_2-2018-iarna	9714	404	342
animal_4634	SIM	farm_2	10/17/2015	2	04/29/2019	vara	1290	2-farm_2-2019-vara	farm_2-2019-vara	11641	478	427
animal_4634	SIM	farm_2	10/17/2015	3	04/21/2020	vara	1648	3-farm_2-2020-vara	farm_2-2020-vara	12514	445	428
animal_4635	SIM	farm_2	12/21/2015	2	12/20/2018	iarna	1095	2-farm_2-2018-iarna	farm_2-2018-iarna	9615	345	269
animal_4635	SIM	farm_2	12/21/2015	1	01/17/2018	iarna	758	1-farm_2-2018-iarna	farm_2-2018-iarna	8486	365	290
animal_4636	SIM	farm_2	01/16/2016	2	12/12/2018	iarna	1061	2-farm_2-2018-iarna	farm_2-2018-iarna	9468	404	282
animal_4636	SIM	farm_2	01/16/2016	1	12/31/2017	iarna	715	1-farm_2-2017-iarna	farm_2-2017-iarna	2869	203	103
animal_4637	SIM	farm_2	04/04/2016	2	06/20/2019	vara	1172	2-farm_2-2019-vara	farm_2-2019-vara	7990	267	268
animal_4637	SIM	farm_2	04/04/2016	1	06/08/2018	vara	795	1-farm_2-2018-vara	farm_2-2018-vara	11321	524	345
animal_4642	SIM	farm_2	06/15/2016	1	09/03/2018	vara	810	1-farm_2-2018-vara	farm_2-2018-vara	4287	198	151
animal_4642	SIM	farm_2	06/15/2016	2	08/14/2019	vara	1155	2-farm_2-2019-vara	farm_2-2019-vara	11072	419	333
animal_4644	SIM	farm_2	07/25/2016	2	07/01/2019	vara	1071	2-farm_2-2019-vara	farm_2-2019-vara	7483	258	234
animal_4644	SIM	farm_2	07/25/2016	1	07/24/2018	vara	729	1-farm_2-2018-vara	farm_2-2018-vara	8968	343	279
animal_4649	SIM	farm_1	08/30/2015	2	10/23/2018	iarna	1150	2-farm_1-2018-iarna	farm_1-2018-iarna	5239	184	174
animal_4659	SIM	farm_1	12/27/2015	2	02/21/2019	iarna	1152	2-farm_1-2019-iarna	farm_1-2019-iarna	7274	265	195
animal_4671	SIM	farm_1	06/04/2016	2	08/21/2019	vara	1173	2-farm_1-2019-vara	farm_1-2019-vara	6429	237	215
animal_4728	SIM	farm_2	11/19/2016	1	11/23/2018	iarna	734	1-farm_2-2018-iarna	farm_2-2018-iarna	11306	488	351
animal_4729	SIM	farm_2	12/02/2016	1	02/16/2019	iarna	806	1-farm_2-2019-iarna	farm_2-2019-iarna	12267	472	403
animal_4729	SIM	farm_2	12/02/2016	2	01/13/2020	iarna	1137	2-farm_2-2020-iarna	farm_2-2020-iarna	10951	359	356
animal_4730	SIM	farm_2	12/13/2016	2	01/22/2020	iarna	1135	2-farm_2-2020-iarna	farm_2-2020-iarna	9504	320	342
animal_4730	SIM	farm_2	12/13/2016	1	12/25/2018	iarna	742	1-farm_2-2018-iarna	farm_2-2018-iarna	8128	264	252
animal_4731	SIM	farm_2	09/04/2016	1	12/08/2018	iarna	825	1-farm_2-2018-iarna	farm_2-2018-iarna	11202	453	343
animal_4731	SIM	farm_2	09/04/2016	2	01/06/2020	iarna	1219	2-farm_2-2020-iarna	farm_2-2020-iarna	10660	424	412
animal_4733	SIM	farm_2	09/25/2016	1	10/20/2018	iarna	755	1-farm_2-2018-iarna	farm_2-2018-iarna	9774	388	322
animal_4733	SIM	farm_2	09/25/2016	2	11/05/2019	iarna	1136	2-farm_2-2019-iarna	farm_2-2019-iarna	10255	376	372
animal_4736	SIM	farm_2	11/12/2016	1	03/04/2019	iarna	842	1-farm_2-2019-iarna	farm_2-2019-iarna	11187	507	341
animal_4737	SIM	farm_2	11/12/2016	1	10/27/2018	iarna	714	1-farm_2-2018-iarna	farm_2-2018-iarna	10815	431	346
animal_4737	SIM	farm_2	11/12/2016	2	11/14/2019	iarna	1097	2-farm_2-2019-iarna	farm_2-2019-iarna	8757	397	291
animal_4738	SIM	farm_2	01/02/2017	1	04/09/2019	vara	827	1-farm_2-2019-vara	farm_2-2019-vara	10102	381	296
animal_4741	SIM	farm_2	02/01/2017	1	04/02/2019	vara	790	1-farm_2-2019-vara	farm_2-2019-vara	11136	331	336
animal_4741	SIM	farm_2	02/01/2017	2	03/17/2020	iarna	1140	2-farm_2-2020-iarna	farm_2-2020-iarna	11191	414	383
animal_4742	SIM	farm_2	02/06/2017	2	01/16/2020	iarna	1074	2-farm_2-2020-iarna	farm_2-2020-iarna	10664	372	371
animal_4742	SIM	farm_2	02/06/2017	1	03/04/2019	iarna	756	1-farm_2-2019-iarna	farm_2-2019-iarna	6171	285	195
animal_4743	SIM	farm_2	05/19/2017	1	07/23/2019	vara	795	1-farm_2-2019-vara	farm_2-2019-vara	11409	492	408
animal_4750	SIM	farm_1	09/24/2016	2	07/06/2020	vara	1381	2-farm_1-2020-vara	farm_1-2020-vara	6812	235	216
animal_4758	SIM	farm_1	12/25/2016	2	06/25/2020	vara	1278	2-farm_1-2020-vara	farm_1-2020-vara	5400	281	216
animal_4758	SIM	farm_1	12/25/2016	1	06/08/2019	vara	895	1-farm_1-2019-vara	farm_1-2019-vara	6855	287	213
animal_4769	SIM	farm_1	05/23/2017	1	07/08/2019	vara	776	1-farm_1-2019-vara	farm_1-2019-vara	5402	210	153
animal_4778	SIM	farm_1	08/17/2017	1	12/28/2019	iarna	863	1-farm_1-2019-iarna	farm_1-2019-iarna	6054	190	180
animal_4780	SIM	farm_1	09/11/2017	1	02/29/2020	iarna	901	1-farm_1-2020-iarna	farm_1-2020-iarna	3654	133	130
animal_4798	SIM	farm_1	04/27/2018	1	06/29/2020	vara	794	1-farm_1-2020-vara	farm_1-2020-vara	2971	104	93
animal_4805	SIM	farm_2	12/15/2017	1	04/29/2020	vara	866	1-farm_2-2020-vara	farm_2-2020-vara	8721	387	347
animal_4807	SIM	farm_2	12/25/2017	1	12/21/2019	iarna	726	1-farm_2-2019-iarna	farm_2-2019-iarna	10811	409	396
animal_4810	SIM	farm_2	01/09/2018	1	03/06/2020	iarna	787	1-farm_2-2020-iarna	farm_2-2020-iarna	13001	571	451
animal_4813	SIM	farm_2	02/06/2018	1	04/09/2020	vara	793	1-farm_2-2020-vara	farm_2-2020-vara	11667	401	375
animal_4829	SIM	farm_2	08/12/2017	1	11/07/2019	iarna	817	1-farm_2-2019-iarna	farm_2-2019-iarna	9352	416	300
animal_4832	SIM	farm_2	10/07/2017	1	11/04/2019	iarna	758	1-farm_2-2019-iarna	farm_2-2019-iarna	9843	478	314
animal_4833	SIM	farm_2	10/22/2017	1	12/12/2019	iarna	781	1-farm_2-2019-iarna	farm_2-2019-iarna	11464	561	386
animal_4836	SIM	farm_2	11/05/2017	1	04/26/2020	vara	903	1-farm_2-2020-vara	farm_2-2020-vara	11481	525	346
animal_4838	SIM	farm_2	11/12/2017	1	11/10/2019	iarna	728	1-farm_2-2019-iarna	farm_2-2019-iarna	9496	398	351
animal_4839	SIM	farm_2	11/24/2017	1	05/18/2020	vara	906	1-farm_2-2020-vara	farm_2-2020-vara	12165	478	342
animal_4840	SIM	farm_2	12/01/2017	1	12/18/2019	iarna	747	1-farm_2-2019-iarna	farm_2-2019-iarna	10440	336	326
animal_4841	SIM	farm_2	12/01/2017	1	07/14/2020	vara	956	1-farm_2-2020-vara	farm_2-2020-vara	15409	535	473
animal_4847	SIM	farm_2	06/18/2018	1	08/12/2020	vara	786	1-farm_2-2020-vara	farm_2-2020-vara	7709	285	259
animal_5052	SIM	farm_2	03/01/2011	3	10/02/2015	iarna	1676	3-farm_2-2015-iarna	farm_2-2015-iarna	7253	284	260
animal_5052	SIM	farm_2	03/01/2011	2	07/15/2014	vara	1232	2-farm_2-2014-vara	farm_2-2014-vara	6911	308	216
animal_5060	SIM	farm_1	02/28/2011	3	07/28/2015	vara	1611	3-farm_1-2015-vara	farm_1-2015-vara	4492	220	176
animal_5060	SIM	farm_1	02/28/2011	2	05/19/2014	vara	1176	2-farm_1-2014-vara	farm_1-2014-vara	4664	216	183
animal_5060	SIM	farm_1	02/28/2011	1	04/06/2013	vara	768	1-farm_1-2013-vara	farm_1-2013-vara	4639	206	164
animal_5064	SIM	farm_1	04/16/2011	3	08/02/2015	vara	1569	3-farm_1-2015-vara	farm_1-2015-vara	5031	202	181
animal_5064	SIM	farm_1	04/16/2011	2	06/16/2014	vara	1157	2-farm_1-2014-vara	farm_1-2014-vara	4815	202	161
animal_5064	SIM	farm_1	04/16/2011	1	07/03/2013	vara	809	1-farm_1-2013-vara	farm_1-2013-vara	3403	148	111
animal_5075	SIM	farm_2	06/09/2011	1	04/10/2014	vara	1036	1-farm_2-2014-vara	farm_2-2014-vara	5418	293	125
animal_5076	SIM	farm_2	06/21/2011	1	11/25/2013	iarna	888	1-farm_2-2013-iarna	farm_2-2013-iarna	7798	401	234
animal_5076	SIM	farm_2	06/21/2011	3	01/19/2016	iarna	1673	3-farm_2-2016-iarna	farm_2-2016-iarna	7100	297	265
animal_5077	SIM	farm_2	07/01/2011	2	01/10/2015	iarna	1289	2-farm_2-2015-iarna	farm_2-2015-iarna	7338	280	255
animal_5077	SIM	farm_2	07/01/2011	1	01/05/2014	iarna	919	1-farm_2-2014-iarna	farm_2-2014-iarna	5517	327	167
animal_5078	SIM	farm_2	10/16/2011	3	07/07/2016	vara	1726	3-farm_2-2016-vara	farm_2-2016-vara	7929	280	263
animal_5078	SIM	farm_2	10/16/2011	1	05/13/2014	vara	940	1-farm_2-2014-vara	farm_2-2014-vara	5037	280	143
animal_5080	SIM	farm_1	10/01/2011	2	11/13/2014	iarna	1139	2-farm_1-2014-iarna	farm_1-2014-iarna	5287	214	181
animal_5080	SIM	farm_1	10/01/2011	3	02/24/2016	iarna	1607	3-farm_1-2016-iarna	farm_1-2016-iarna	4963	220	176
animal_5080	SIM	farm_1	10/01/2011	1	11/24/2013	iarna	785	1-farm_1-2013-iarna	farm_1-2013-iarna	3383	149	118
animal_5097	SIM	farm_1	04/15/2012	1	08/22/2014	vara	859	1-farm_1-2014-vara	farm_1-2014-vara	4071	205	139
animal_5097	SIM	farm_1	04/15/2012	3	07/03/2016	vara	1540	3-farm_1-2016-vara	farm_1-2016-vara	3548	141	112
animal_5097	SIM	farm_1	04/15/2012	2	08/15/2015	vara	1217	2-farm_1-2015-vara	farm_1-2015-vara	4304	232	147
animal_5099	SIM	farm_1	05/27/2012	2	01/20/2016	iarna	1333	2-farm_1-2016-iarna	farm_1-2016-iarna	4360	148	134
animal_5099	SIM	farm_1	05/27/2012	1	06/21/2014	vara	755	1-farm_1-2014-vara	farm_1-2014-vara	3435	123	123
animal_5099	SIM	farm_1	05/27/2012	3	12/07/2016	iarna	1655	3-farm_1-2016-iarna	farm_1-2016-iarna	5047	170	173
animal_5103	SIM	farm_2	12/14/2011	3	09/17/2016	vara	1739	3-farm_2-2016-vara	farm_2-2016-vara	7616	285	276
animal_5103	SIM	farm_2	12/14/2011	2	06/16/2015	vara	1280	2-farm_2-2015-vara	farm_2-2015-vara	8048	310	289
animal_5103	SIM	farm_2	12/14/2011	1	06/17/2014	vara	916	1-farm_2-2014-vara	farm_2-2014-vara	4922	218	136
animal_5106	SIM	farm_2	03/08/2012	3	04/07/2016	vara	1491	3-farm_2-2016-vara	farm_2-2016-vara	9029	368	310
animal_5108	SIM	farm_2	05/15/2012	3	08/23/2016	vara	1561	3-farm_2-2016-vara	farm_2-2016-vara	7985	312	274
animal_5108	SIM	farm_2	05/15/2012	1	08/28/2014	vara	835	1-farm_2-2014-vara	farm_2-2014-vara	7581	314	234
animal_5109	SIM	farm_2	08/03/2012	3	07/27/2016	vara	1454	3-farm_2-2016-vara	farm_2-2016-vara	7171	240	248
animal_5110	SIM	farm_2	08/09/2012	2	03/28/2016	iarna	1327	2-farm_2-2016-iarna	farm_2-2016-iarna	9210	341	322
animal_5119	SIM	farm_1	09/24/2012	3	03/31/2017	iarna	1649	3-farm_1-2017-iarna	farm_1-2017-iarna	5798	235	194
animal_5119	SIM	farm_1	09/24/2012	2	12/27/2015	iarna	1189	2-farm_1-2015-iarna	farm_1-2015-iarna	5170	220	177
animal_5119	SIM	farm_1	09/24/2012	1	01/02/2015	iarna	830	1-farm_1-2015-iarna	farm_1-2015-iarna	4427	201	152
animal_5121	SIM	farm_1	10/22/2012	1	11/08/2014	iarna	747	1-farm_1-2014-iarna	farm_1-2014-iarna	5671	207	165
animal_5124	SIM	farm_1	11/29/2012	1	03/22/2015	iarna	843	1-farm_1-2015-iarna	farm_1-2015-iarna	4942	173	160
animal_5125	SIM	farm_1	12/14/2012	1	04/06/2015	vara	843	1-farm_1-2015-vara	farm_1-2015-vara	5136	201	165
animal_5125	SIM	farm_1	12/14/2012	2	12/06/2016	iarna	1453	2-farm_1-2016-iarna	farm_1-2016-iarna	6547	241	220
animal_5128	SIM	farm_2	09/23/2012	2	08/28/2016	vara	1435	2-farm_2-2016-vara	farm_2-2016-vara	5832	229	216
animal_5129	SIM	farm_2	09/25/2012	2	11/11/2015	iarna	1142	2-farm_2-2015-iarna	farm_2-2015-iarna	9046	323	307
animal_5130	SIM	farm_2	11/08/2012	3	08/17/2017	vara	1743	3-farm_2-2017-vara	farm_2-2017-vara	6053	280	228
animal_5131	SIM	farm_2	12/11/2012	3	02/20/2017	iarna	1532	3-farm_2-2017-iarna	farm_2-2017-iarna	9570	382	322
animal_5132	SIM	farm_2	03/16/2013	2	05/03/2016	vara	1144	2-farm_2-2016-vara	farm_2-2016-vara	5191	195	195
animal_5133	SIM	farm_2	03/01/2013	2	04/04/2016	vara	1130	2-farm_2-2016-vara	farm_2-2016-vara	7002	255	249
animal_5134	SIM	farm_2	04/19/2013	1	12/03/2015	iarna	958	1-farm_2-2015-iarna	farm_2-2015-iarna	6594	242	245
animal_5135	SIM	farm_2	05/29/2013	2	02/22/2017	iarna	1365	2-farm_2-2017-iarna	farm_2-2017-iarna	6318	237	225
animal_5135	SIM	farm_2	05/29/2013	1	12/18/2015	iarna	933	1-farm_2-2015-iarna	farm_2-2015-iarna	7895	292	279
animal_5135	SIM	farm_2	05/29/2013	3	02/02/2018	iarna	1710	3-farm_2-2018-iarna	farm_2-2018-iarna	11321	461	358
animal_5136	SIM	farm_2	06/16/2013	1	05/14/2016	vara	1063	1-farm_2-2016-vara	farm_2-2016-vara	8714	316	288
animal_5137	SIM	farm_2	07/03/2013	3	01/21/2018	iarna	1663	3-farm_2-2018-iarna	farm_2-2018-iarna	8348	412	305
animal_5137	SIM	farm_2	07/03/2013	2	01/25/2017	iarna	1302	2-farm_2-2017-iarna	farm_2-2017-iarna	9524	416	352
animal_5137	SIM	farm_2	07/03/2013	1	01/16/2016	iarna	927	1-farm_2-2016-iarna	farm_2-2016-iarna	6927	268	264
animal_5138	SIM	farm_2	07/23/2013	3	03/10/2018	iarna	1691	3-farm_2-2018-iarna	farm_2-2018-iarna	7304	343	245
animal_5138	SIM	farm_2	07/23/2013	2	12/30/2016	iarna	1256	2-farm_2-2016-iarna	farm_2-2016-iarna	7089	243	243
animal_5139	SIM	farm_2	07/25/2013	1	05/31/2016	vara	1041	1-farm_2-2016-vara	farm_2-2016-vara	6572	241	238
animal_5145	SIM	farm_1	02/10/2013	3	05/14/2017	vara	1554	3-farm_1-2017-vara	farm_1-2017-vara	5987	215	202
animal_5145	SIM	farm_1	02/10/2013	2	04/17/2016	vara	1162	2-farm_1-2016-vara	farm_1-2016-vara	6011	227	198
animal_5145	SIM	farm_1	02/10/2013	1	03/26/2015	iarna	774	1-farm_1-2015-iarna	farm_1-2015-iarna	4319	164	149
animal_5147	SIM	farm_1	03/12/2013	2	12/25/2016	iarna	1384	2-farm_1-2016-iarna	farm_1-2016-iarna	6520	248	224
animal_5147	SIM	farm_1	03/12/2013	3	03/09/2018	iarna	1823	3-farm_1-2018-iarna	farm_1-2018-iarna	4365	155	154
animal_5147	SIM	farm_1	03/12/2013	1	10/22/2015	iarna	954	1-farm_1-2015-iarna	farm_1-2015-iarna	4344	172	145
animal_5148	SIM	farm_1	03/27/2013	2	08/04/2016	vara	1226	2-farm_1-2016-vara	farm_1-2016-vara	4957	189	159
animal_5148	SIM	farm_1	03/27/2013	1	08/21/2015	vara	877	1-farm_1-2015-vara	farm_1-2015-vara	3981	146	133
animal_5148	SIM	farm_1	03/27/2013	3	07/14/2017	vara	1570	3-farm_1-2017-vara	farm_1-2017-vara	5688	183	189
animal_5153	SIM	farm_1	07/02/2013	2	02/09/2017	iarna	1318	2-farm_1-2017-iarna	farm_1-2017-iarna	7612	311	262
animal_5153	SIM	farm_1	07/02/2013	1	10/03/2015	iarna	823	1-farm_1-2015-iarna	farm_1-2015-iarna	5293	220	185
animal_5154	SIM	farm_1	07/23/2013	3	10/29/2017	iarna	1559	3-farm_1-2017-iarna	farm_1-2017-iarna	5082	184	162
